imo,anc_before_jit,anc_after_jit,emission_range,anc_savings_after_jit,savings_range
9713014,51.325746146531245,40.694597167545,10-50,10.631148978986246,10-50
9713064,2.6234903848816304,2.6234903848816304,1-10,0.0,Zero
9713337,7.623419977182001,7.623419977182001,1-10,0.0,Zero
9713430,23.8136236504884,23.8136236504884,10-50,0.0,Zero
9713715,1.3522159096407358,1.3522159096407358,1-10,0.0,Zero
9713806,14.59073742123301,14.59073742123301,10-50,0.0,Zero
9715933,43.0936212460182,43.0936212460182,10-50,0.0,Zero
9717113,92.20059763441807,92.20059763441807,50-100,0.0,Zero
9718105,12.768691413632562,12.768691413632562,10-50,0.0,Zero
9718351,44.62994395613172,44.62994395613172,10-50,0.0,Zero
9718882,4.812379883072159,4.812379883072159,1-10,0.0,Zero
9718935,20.993139359710604,20.993139359710604,10-50,0.0,Zero
9719355,2.4333333582306107,2.4333333582306107,1-10,0.0,Zero
9719903,5.063089165825014,5.063089165825014,1-10,0.0,Zero
9719915,2.29191516736458,2.29191516736458,1-10,0.0,Zero
9720043,46.50535764718524,46.50535764718524,10-50,0.0,Zero
9720225,1.8205400568236116,1.8205400568236116,1-10,0.0,Zero
9721011,3.963276338004537,3.963276338004537,1-10,0.0,Zero
9721023,12.461065250747906,12.461065250747906,10-50,0.0,Zero
9721308,21.785308323478024,21.785308323478024,10-50,0.0,Zero
9721499,31.83104452329673,31.83104452329673,10-50,0.0,Zero
9721683,18.248667248356128,18.248667248356128,10-50,0.0,Zero
9721865,4.205576952429152,4.205576952429152,1-10,0.0,Zero
9721877,21.311781459014345,21.311781459014345,10-50,0.0,Zero
9722118,34.5052002627465,34.5052002627465,10-50,0.0,Zero
9722429,28.55577648907912,28.55577648907912,10-50,0.0,Zero
9722699,11.311290300644998,11.311290300644998,10-50,0.0,Zero
9722924,68.9963500816627,68.9963500816627,50-100,0.0,Zero
9722936,8.98737310965,8.98737310965,1-10,0.0,Zero
9722950,37.84323458343146,37.84323458343146,10-50,0.0,Zero
9723045,22.840307331917835,22.840307331917835,10-50,0.0,Zero
9723095,57.22828346694624,57.22828346694624,50-100,0.0,Zero
9723124,8.80764790248,8.80764790248,1-10,0.0,Zero
9723162,36.51528308342373,36.51528308342373,10-50,0.0,Zero
9723265,40.08007062825549,40.08007062825549,10-50,0.0,Zero
9723514,60.89375761492586,60.89375761492586,50-100,0.0,Zero
9723526,29.58244319126661,29.58244319126661,10-50,0.0,Zero
9723655,3.055367579455365,3.055367579455365,1-10,0.0,Zero
9724453,6.278610536016375,6.278610536016375,1-10,0.0,Zero
9724661,5.070116282066527,5.070116282066527,1-10,0.0,Zero
9725299,98.87467519200383,98.87467519200383,50-100,0.0,Zero
9725471,31.751510155837604,31.751510155837604,10-50,0.0,Zero
9725706,16.60648221473588,16.60648221473588,10-50,0.0,Zero
9726023,25.24054674739425,25.24054674739425,10-50,0.0,Zero
9726061,4.789156046515689,4.789156046515689,1-10,0.0,Zero
9726085,44.76653784509886,44.76653784509886,10-50,0.0,Zero
9726827,35.930976259464,35.930976259464,10-50,0.0,Zero
9727003,89.31043420934701,89.31043420934701,50-100,0.0,Zero
9727039,63.56833092378254,63.56833092378254,50-100,0.0,Zero
9727209,56.37288960639273,56.37288960639273,50-100,0.0,Zero
9727211,7.755394838796089,7.755394838796089,1-10,0.0,Zero
9727314,23.03116679995344,23.03116679995344,10-50,0.0,Zero
9727405,25.65930607898006,25.65930607898006,10-50,0.0,Zero
9727546,6.495420370029297,6.495420370029297,1-10,0.0,Zero
9727637,23.3862766581933,23.3862766581933,10-50,0.0,Zero
9728356,13.730598047941806,13.730598047941806,10-50,0.0,Zero
9728667,19.35411428232144,19.35411428232144,10-50,0.0,Zero
9728693,11.3100561006552,11.3100561006552,10-50,0.0,Zero
9728710,6.008709962705999,6.008709962705999,1-10,0.0,Zero
9729099,14.285944364159995,14.285944364159995,10-50,0.0,Zero
9729180,55.89418092052521,55.89418092052521,50-100,0.0,Zero
9729350,26.519668408920374,26.519668408920374,10-50,0.0,Zero
9729908,2.2944671190590995,2.2944671190590995,1-10,0.0,Zero
9730086,8.249227548683916,8.249227548683916,1-10,0.0,Zero
9730098,9.415885528615014,9.415885528615014,1-10,0.0,Zero
9730191,1.9858554434025,1.9858554434025,1-10,0.0,Zero
9730402,3.57682501118109,3.57682501118109,1-10,0.0,Zero
9730854,126.38307114167254,126.38307114167254,100+,0.0,Zero
9730983,13.39250557146136,13.39250557146136,10-50,0.0,Zero
9731913,13.7956528544562,13.7956528544562,10-50,0.0,Zero
9731951,252.1653697729696,53.6625327284812,50-100,198.5028370444884,100+
9732199,29.575942106936,29.575942106936,10-50,0.0,Zero
9732266,69.17697980821059,69.17697980821059,50-100,0.0,Zero
9732503,94.42791459839586,94.42791459839586,50-100,0.0,Zero
9732577,5.533041958058006,5.533041958058006,1-10,0.0,Zero
9732591,52.738812140649,52.738812140649,50-100,0.0,Zero
9732826,72.27708549996237,72.27708549996237,50-100,0.0,Zero
9733325,2.911242812518722,2.911242812518722,1-10,0.0,Zero
9733337,32.77354208267864,32.77354208267864,10-50,0.0,Zero
9733765,43.324773148384,43.324773148384,10-50,0.0,Zero
9733806,128.08695201639148,128.08695201639148,100+,0.0,Zero
9733947,83.45082076857418,83.45082076857418,50-100,0.0,Zero
9734513,63.96690510921362,63.96690510921362,50-100,0.0,Zero
9734525,5.8543677274234405,5.8543677274234405,1-10,0.0,Zero
9735036,8.96331170196467,8.96331170196467,1-10,0.0,Zero
9735153,26.12631449224697,26.12631449224697,10-50,0.0,Zero
9735256,4.452807256863,4.452807256863,1-10,0.0,Zero
9735361,9.736521077093933,9.736521077093933,1-10,0.0,Zero
9735373,9.389974946935538,9.389974946935538,1-10,0.0,Zero
9735581,61.6192388803405,61.6192388803405,50-100,0.0,Zero
9735646,2.727292662159,2.727292662159,1-10,0.0,Zero
9736066,11.284963473202607,11.284963473202607,10-50,0.0,Zero
9736729,41.92761649658196,41.92761649658196,10-50,0.0,Zero
9737395,3.9597391945932743,3.9597391945932743,1-10,0.0,Zero
9738040,32.55630402260002,32.55630402260002,10-50,0.0,Zero
9738208,3.481891272608892,3.481891272608892,1-10,0.0,Zero
9738337,1.664642673280489,1.664642673280489,1-10,0.0,Zero
9738662,45.43312560077928,45.43312560077928,10-50,0.0,Zero
9738753,19.36548113281688,19.36548113281688,10-50,0.0,Zero
9738856,6.394917323608742,6.394917323608742,1-10,0.0,Zero
9739537,46.81961366720942,46.81961366720942,10-50,0.0,Zero
9739953,51.4416663617247,51.4416663617247,50-100,0.0,Zero
9740110,19.82710846804068,19.82710846804068,10-50,0.0,Zero
9740811,11.87508979523743,11.87508979523743,10-50,0.0,Zero
9741566,12.3093928980634,12.3093928980634,10-50,0.0,Zero
9742247,23.10081320738759,23.10081320738759,10-50,0.0,Zero
9743318,8.9307229486035,8.9307229486035,1-10,0.0,Zero
9743734,8.668057778944302,8.668057778944302,1-10,0.0,Zero
9744817,27.5468071083528,27.5468071083528,10-50,0.0,Zero
9745598,16.978719781319874,16.978719781319874,10-50,0.0,Zero
9746073,6.1643443194311,6.1643443194311,1-10,0.0,Zero
9746205,41.165803430816105,41.165803430816105,10-50,0.0,Zero
9746243,2.6116932868225584,2.6116932868225584,1-10,0.0,Zero
9746499,6.4812697298464,6.4812697298464,1-10,0.0,Zero
9747118,66.73425901898725,66.73425901898725,50-100,0.0,Zero
9747261,7.3856931075184,7.3856931075184,1-10,0.0,Zero
9747326,5.881430306879999,5.881430306879999,1-10,0.0,Zero
9747522,2.07601213122,2.07601213122,1-10,0.0,Zero
9747895,49.853228978941154,49.853228978941154,10-50,0.0,Zero
9747950,61.34065536673867,61.34065536673867,50-100,0.0,Zero
9748291,5.460018464278249,5.460018464278249,1-10,0.0,Zero
9748813,27.655472898208984,27.655472898208984,10-50,0.0,Zero
9748916,10.46341382585263,10.46341382585263,10-50,0.0,Zero
9749104,38.082273954204,38.082273954204,10-50,0.0,Zero
9749532,3.48328758030575,3.48328758030575,1-10,0.0,Zero
9749611,3.5971540140164304,3.5971540140164304,1-10,0.0,Zero
9749702,54.98806928846581,54.98806928846581,50-100,0.0,Zero
9750921,40.40348306985518,40.40348306985518,10-50,0.0,Zero
9750983,4.12081664775201,4.12081664775201,1-10,0.0,Zero
9751028,44.30077349823648,44.30077349823648,10-50,0.0,Zero
9752711,40.51205323454049,40.51205323454049,10-50,0.0,Zero
9752993,8.73250960362648,8.73250960362648,1-10,0.0,Zero
9753569,3.16417014550362,3.16417014550362,1-10,0.0,Zero
9753583,3.74610555083334,3.74610555083334,1-10,0.0,Zero
9754824,54.884584659251246,54.884584659251246,50-100,0.0,Zero
9754953,22.861281937338894,22.861281937338894,10-50,0.0,Zero
9755191,24.2084665458342,24.2084665458342,10-50,0.0,Zero
9755945,46.4864233470357,46.4864233470357,10-50,0.0,Zero
9755957,39.5717749837797,39.5717749837797,10-50,0.0,Zero
9756731,10.9500876741608,10.9500876741608,10-50,0.0,Zero
9756743,33.072872170006384,33.072872170006384,10-50,0.0,Zero
9757230,12.481305479409247,12.481305479409247,10-50,0.0,Zero
9758131,3.8800587933823927,3.8800587933823927,1-10,0.0,Zero
9758727,5.701293334095165,5.701293334095165,1-10,0.0,Zero
9758765,16.41610662252135,16.41610662252135,10-50,0.0,Zero
9759604,38.185867785107256,38.185867785107256,10-50,0.0,Zero
9759824,9.244208762552637,9.244208762552637,1-10,0.0,Zero
9759977,13.5589947414713,13.5589947414713,10-50,0.0,Zero
9760471,4.54124011298944,4.54124011298944,1-10,0.0,Zero
9761023,9.3291078898242,9.3291078898242,1-10,0.0,Zero
9762338,18.3811750796196,18.3811750796196,10-50,0.0,Zero
9762340,20.821526099946,20.821526099946,10-50,0.0,Zero
9762998,8.115495170281928,8.115495170281928,1-10,0.0,Zero
9764972,3.010367016852,3.010367016852,1-10,0.0,Zero
9765366,5.861774707658105,5.861774707658105,1-10,0.0,Zero
9765562,45.569625894148864,45.569625894148864,10-50,0.0,Zero
9766229,3.937300399151208,3.937300399151208,1-10,0.0,Zero
9766231,8.772708705424085,8.772708705424085,1-10,0.0,Zero
9766530,108.0645541954671,108.0645541954671,100+,0.0,Zero
9766889,10.8092842767155,10.8092842767155,10-50,0.0,Zero
9767376,19.69970125914,19.69970125914,10-50,0.0,Zero
9767560,23.48946449177173,23.48946449177173,10-50,0.0,Zero
9767845,29.1820138930355,29.1820138930355,10-50,0.0,Zero
9767912,2.1394151021025,2.1394151021025,1-10,0.0,Zero
9769283,18.393597727481897,18.393597727481897,10-50,0.0,Zero
9769647,7.8847718397825,7.8847718397825,1-10,0.0,Zero
9769855,73.6090404165284,73.6090404165284,50-100,0.0,Zero
9770505,148.28829122257585,148.28829122257585,100+,0.0,Zero
9770696,127.6651728069458,127.6651728069458,100+,0.0,Zero
9770933,5.472980690471999,5.472980690471999,1-10,0.0,Zero
9771341,10.5114790043699,10.5114790043699,10-50,0.0,Zero
9771652,4.44578753511782,4.44578753511782,1-10,0.0,Zero
9771743,102.55580823359624,102.55580823359624,100+,0.0,Zero
9773210,15.22523198661986,15.22523198661986,10-50,0.0,Zero
9773313,18.95761552901328,18.95761552901328,10-50,0.0,Zero
9775139,8.1428824029407,8.1428824029407,1-10,0.0,Zero
9776171,17.7960116785824,17.7960116785824,10-50,0.0,Zero
9776200,17.1352299484432,17.1352299484432,10-50,0.0,Zero
9776212,24.105737995524,24.105737995524,10-50,0.0,Zero
9776547,101.75636178373075,101.75636178373075,100+,0.0,Zero
9776743,6.96516360928365,6.96516360928365,1-10,0.0,Zero
9777204,16.5257394757884,16.5257394757884,10-50,0.0,Zero
9777371,3.4574864345225884,3.4574864345225884,1-10,0.0,Zero
9777395,22.39486733312556,22.39486733312556,10-50,0.0,Zero
9777802,5.3382322489272,5.3382322489272,1-10,0.0,Zero
9778117,45.4970620987465,45.4970620987465,10-50,0.0,Zero
9778296,11.10055837805892,11.10055837805892,10-50,0.0,Zero
9778478,67.8596976812966,67.8596976812966,50-100,0.0,Zero
9778791,18.2492600204316,18.2492600204316,10-50,0.0,Zero
9778820,19.0454534977773,19.0454534977773,10-50,0.0,Zero
9779604,97.74163239369472,97.74163239369472,50-100,0.0,Zero
9779616,83.92013400369247,83.92013400369247,50-100,0.0,Zero
9779824,8.567006958515135,8.567006958515135,1-10,0.0,Zero
9780158,2.3816651048956423,2.3816651048956423,1-10,0.0,Zero
9780445,12.7150636039328,12.7150636039328,10-50,0.0,Zero
9780471,32.6651529475568,32.6651529475568,10-50,0.0,Zero
9780627,5.648202874787097,5.648202874787097,1-10,0.0,Zero
9780897,21.636518501196097,21.636518501196097,10-50,0.0,Zero
9780988,5.41718633043852,5.41718633043852,1-10,0.0,Zero
9781279,94.28355886477692,94.28355886477692,50-100,0.0,Zero
9782027,11.418142956821168,11.418142956821168,10-50,0.0,Zero
9782091,6.946681024634749,6.946681024634749,1-10,0.0,Zero
9782118,31.92571789664568,31.92571789664568,10-50,0.0,Zero
9782170,2.17205845191,2.17205845191,1-10,0.0,Zero
9782182,19.0377471131939,19.0377471131939,10-50,0.0,Zero
9782209,34.404581367803715,34.404581367803715,10-50,0.0,Zero
9782326,28.328156348648072,28.328156348648072,10-50,0.0,Zero
9782352,11.49123523218696,11.49123523218696,10-50,0.0,Zero
9782508,11.0800307263584,11.0800307263584,10-50,0.0,Zero
9782625,3.882788446666635,3.882788446666635,1-10,0.0,Zero
9783368,29.871552749997317,29.871552749997317,10-50,0.0,Zero
9783382,6.369323360962199,6.369323360962199,1-10,0.0,Zero
9783411,8.202996633030441,8.202996633030441,1-10,0.0,Zero
9783681,69.52354177599713,69.52354177599713,50-100,0.0,Zero
9783708,52.55245121049829,52.55245121049829,50-100,0.0,Zero
9783710,77.8715448487859,77.8715448487859,50-100,0.0,Zero
9783722,10.8565702802245,10.8565702802245,10-50,0.0,Zero
9783734,60.53078312548307,60.53078312548307,50-100,0.0,Zero
9783904,78.83294930168044,78.83294930168044,50-100,0.0,Zero
9784142,31.5620933301918,31.5620933301918,10-50,0.0,Zero
9784269,19.5731706438024,19.5731706438024,10-50,0.0,Zero
9784295,15.7544274320856,15.7544274320856,10-50,0.0,Zero
9784312,36.4072871637192,36.4072871637192,10-50,0.0,Zero
9784611,64.453423864545,64.453423864545,50-100,0.0,Zero
9785392,25.17308915294712,25.17308915294712,10-50,0.0,Zero
9786152,2.2750633180423367,2.2750633180423367,1-10,0.0,Zero
9786164,26.60872151783664,26.60872151783664,10-50,0.0,Zero
9786633,2.1131103325671896,2.1131103325671896,1-10,0.0,Zero
9786712,18.0980723232782,18.0980723232782,10-50,0.0,Zero
9786724,13.04765792929176,13.04765792929176,10-50,0.0,Zero
9786748,17.9617939018903,17.9617939018903,10-50,0.0,Zero
9786841,17.288809872461165,17.288809872461165,10-50,0.0,Zero
9786932,12.3244153565173,12.3244153565173,10-50,0.0,Zero
9787015,16.213873691864,16.213873691864,10-50,0.0,Zero
9787455,1.5167818726269,1.5167818726269,1-10,0.0,Zero
9787754,10.22956405159416,10.22956405159416,10-50,0.0,Zero
9787780,107.08577709911206,107.08577709911206,100+,0.0,Zero
9788473,5.16782693670336,5.16782693670336,1-10,0.0,Zero
9788899,50.62321704006267,50.62321704006267,50-100,0.0,Zero
9788978,33.842905517450305,33.842905517450305,10-50,0.0,Zero
9789635,22.5039163947488,22.5039163947488,10-50,0.0,Zero
9789867,37.04605748281826,37.04605748281826,10-50,0.0,Zero
9790074,4.7089549412994,4.7089549412994,1-10,0.0,Zero
9790086,66.7025004865037,28.80033325414969,10-50,37.902167232354,10-50
9790622,17.601011132311438,17.601011132311438,10-50,0.0,Zero
9791171,2.655413034382877,2.655413034382877,1-10,0.0,Zero
9792424,17.716974765994998,17.716974765994998,10-50,0.0,Zero
9793478,5.6121540134588495,5.6121540134588495,1-10,0.0,Zero
9793741,11.322710497490338,11.322710497490338,10-50,0.0,Zero
9793961,150.78209066916838,150.78209066916838,100+,0.0,Zero
9794290,2.8008952690468503,2.8008952690468503,1-10,0.0,Zero
9794812,10.05073418474431,10.05073418474431,10-50,0.0,Zero
9794824,11.011219356477708,11.011219356477708,10-50,0.0,Zero
9796195,36.22350035126592,36.22350035126592,10-50,0.0,Zero
9796298,46.05772234642412,46.05772234642412,10-50,0.0,Zero
9796547,13.25613943666924,13.25613943666924,10-50,0.0,Zero
9796597,2.111445307125,2.111445307125,1-10,0.0,Zero
9796810,6.014624711961599,6.014624711961599,1-10,0.0,Zero
9796822,54.10225412292802,54.10225412292802,50-100,0.0,Zero
9797008,22.40845729297615,22.40845729297615,10-50,0.0,Zero
9797917,23.0393389715706,23.0393389715706,10-50,0.0,Zero
9798002,4.676554537072788,4.676554537072788,1-10,0.0,Zero
9798014,51.60518070673135,51.60518070673135,50-100,0.0,Zero
9799147,8.706897525391215,8.706897525391215,1-10,0.0,Zero
9799159,8.499121883227637,8.499121883227637,1-10,0.0,Zero
9799161,9.047847070461394,9.047847070461394,1-10,0.0,Zero
9799202,6.1484020926695,6.1484020926695,1-10,0.0,Zero
9800271,21.64829499778038,21.64829499778038,10-50,0.0,Zero
9802188,62.52461503316872,58.14008886489082,50-100,4.384526168277901,1-10
9802516,46.1177634862494,46.1177634862494,10-50,0.0,Zero
9802530,30.9759627894408,30.9759627894408,10-50,0.0,Zero
9803388,6.469716405573,6.469716405573,1-10,0.0,Zero
9804887,6.336575858706822,6.336575858706822,1-10,0.0,Zero
9804916,2.057309442274104,2.057309442274104,1-10,0.0,Zero
9805087,10.74886527309376,10.74886527309376,10-50,0.0,Zero
9805099,5.989922626780123,5.989922626780123,1-10,0.0,Zero
9805130,5.85846041015072,5.85846041015072,1-10,0.0,Zero
9805647,27.22998566598661,27.22998566598661,10-50,0.0,Zero
9805661,14.189277956003204,14.189277956003204,10-50,0.0,Zero
9805685,1.7576193729548997,1.7576193729548997,1-10,0.0,Zero
9805697,1.7683548113561307,1.7683548113561307,1-10,0.0,Zero
9805714,44.2854453405476,44.2854453405476,10-50,0.0,Zero
9805788,29.92488574475799,29.92488574475799,10-50,0.0,Zero
9805790,20.56734610290601,20.56734610290601,10-50,0.0,Zero
9806110,43.02209121921909,43.02209121921909,10-50,0.0,Zero
9806354,38.16297507409655,38.16297507409655,10-50,0.0,Zero
9806665,3.69848514281886,3.69848514281886,1-10,0.0,Zero
9806689,4.054738019039999,4.054738019039999,1-10,0.0,Zero
9806914,35.70689675383341,35.70689675383341,10-50,0.0,Zero
9809057,2.46755624928755,2.46755624928755,1-10,0.0,Zero
9809069,32.155317606535895,32.155317606535895,10-50,0.0,Zero
9809071,4.3860611046325495,4.3860611046325495,1-10,0.0,Zero
9809083,62.2174694400049,62.2174694400049,50-100,0.0,Zero
9809576,2.3244228039223,2.3244228039223,1-10,0.0,Zero
9809887,4.0928604495338,4.0928604495338,1-10,0.0,Zero
9810056,63.9331242922515,63.9331242922515,50-100,0.0,Zero
9810240,18.40143388004465,18.40143388004465,10-50,0.0,Zero
9810666,79.84448692318847,21.473363254444543,10-50,58.37112366874393,50-100
9810991,59.604951484615015,59.604951484615015,50-100,0.0,Zero
9811505,36.3743157112869,36.3743157112869,10-50,0.0,Zero
9812406,2.0449174130844,2.0449174130844,1-10,0.0,Zero
9812418,53.39170557788585,53.39170557788585,50-100,0.0,Zero
9812664,7.5073400027163,7.5073400027163,1-10,0.0,Zero
9812913,7.4802590309668995,7.4802590309668995,1-10,0.0,Zero
9813034,2.4944937821149,2.4944937821149,1-10,0.0,Zero
9813060,6.426539859355899,6.426539859355899,1-10,0.0,Zero
9813137,49.7917827073024,49.7917827073024,10-50,0.0,Zero
9813230,42.463062203791,42.463062203791,10-50,0.0,Zero
9813864,3.5015814010288526,3.5015814010288526,1-10,0.0,Zero
9813876,4.8067244302688215,4.8067244302688215,1-10,0.0,Zero
9814129,63.51071306134784,63.51071306134784,50-100,0.0,Zero
9814193,2.326293221501638,2.326293221501638,1-10,0.0,Zero
9814404,4.3301992482936,4.3301992482936,1-10,0.0,Zero
9814909,7.9817180052358,7.9817180052358,1-10,0.0,Zero
9815252,6.2524623623607605,6.2524623623607605,1-10,0.0,Zero
9815628,74.9041362704475,74.9041362704475,50-100,0.0,Zero
9815630,6.492613644951,6.492613644951,1-10,0.0,Zero
9816024,36.773123830180296,36.773123830180296,10-50,0.0,Zero
9816323,7.873867013473317,7.873867013473317,1-10,0.0,Zero
9817884,24.1217887420168,24.1217887420168,10-50,0.0,Zero
9819997,56.7917010852066,56.7917010852066,50-100,0.0,Zero
9820714,2.3097931996125,2.3097931996125,1-10,0.0,Zero
9820855,20.570332434498024,20.570332434498024,10-50,0.0,Zero
9820922,14.562739623078,14.562739623078,10-50,0.0,Zero
9822255,32.72950226692774,32.72950226692774,10-50,0.0,Zero
9822267,7.293484941189106,7.293484941189106,1-10,0.0,Zero
9823560,4.8302592824143495,4.8302592824143495,1-10,0.0,Zero
9823572,39.615846393874,39.615846393874,10-50,0.0,Zero
9823742,7.133898385297701,7.133898385297701,1-10,0.0,Zero
9823754,5.436113398765354,5.436113398765354,1-10,0.0,Zero
9824057,50.21803359032979,50.21803359032979,50-100,0.0,Zero
9824875,35.168411075658,35.168411075658,10-50,0.0,Zero
9825049,2.1901702254852,2.1901702254852,1-10,0.0,Zero
9825063,2.33410681224,2.33410681224,1-10,0.0,Zero
9826110,12.43578648000445,12.43578648000445,10-50,0.0,Zero
9826574,5.713708982222849,5.713708982222849,1-10,0.0,Zero
9826885,2.3307090001094,2.3307090001094,1-10,0.0,Zero
9827358,132.39354406781837,132.39354406781837,100+,0.0,Zero
9827360,10.86248741023768,10.86248741023768,10-50,0.0,Zero
9827700,113.05500342297796,113.05500342297796,100+,0.0,Zero
9827956,5.164598135576,5.164598135576,1-10,0.0,Zero
9827968,17.735771782325997,17.735771782325997,10-50,0.0,Zero
9828235,2.5426749531232,2.5426749531232,1-10,0.0,Zero
9828900,5.002132129642136,5.002132129642136,1-10,0.0,Zero
9829370,82.00586733028203,82.00586733028203,50-100,0.0,Zero
9829382,67.9156825146536,67.9156825146536,50-100,0.0,Zero
9829643,86.79280108287722,86.79280108287722,50-100,0.0,Zero
9830109,30.99911983936209,30.99911983936209,10-50,0.0,Zero
9830989,6.666789657514619,6.666789657514619,1-10,0.0,Zero
9831218,8.521907255983919,8.521907255983919,1-10,0.0,Zero
9831816,110.1728246139824,110.1728246139824,100+,0.0,Zero
9832274,10.266058878149016,10.266058878149016,10-50,0.0,Zero
9832999,5.45633482346892,5.45633482346892,1-10,0.0,Zero
9833228,39.7296912221964,39.7296912221964,10-50,0.0,Zero
9833371,9.311708187964909,9.311708187964909,1-10,0.0,Zero
9833735,69.06659205502551,69.06659205502551,50-100,0.0,Zero
9834131,31.82013650673,31.82013650673,10-50,0.0,Zero
9834454,9.9477778176324,9.9477778176324,1-10,0.0,Zero
9835886,12.180133472483025,12.180133472483025,10-50,0.0,Zero
9835903,4.961105411652399,4.961105411652399,1-10,0.0,Zero
9836725,7.4384023602195715,7.4384023602195715,1-10,0.0,Zero
9836799,2.1397344086944,2.1397344086944,1-10,0.0,Zero
9837638,9.143692072213335,9.143692072213335,1-10,0.0,Zero
9838486,17.4716622044469,17.4716622044469,10-50,0.0,Zero
9839014,41.08021160429628,41.08021160429628,10-50,0.0,Zero
9839143,54.7370771968289,54.7370771968289,50-100,0.0,Zero
9839260,20.38804912053,20.38804912053,10-50,0.0,Zero
9839272,18.856992558222,18.856992558222,10-50,0.0,Zero
9839284,57.6550405103745,57.6550405103745,50-100,0.0,Zero
9839466,30.816981807138,30.816981807138,10-50,0.0,Zero
9839856,6.2456770654899945,6.2456770654899945,1-10,0.0,Zero
9840697,11.75721527745426,11.75721527745426,10-50,0.0,Zero
9840702,7.681099810317878,7.681099810317878,1-10,0.0,Zero
9840738,5.152180218495731,5.152180218495731,1-10,0.0,Zero
9841342,7.1001829752123005,7.1001829752123005,1-10,0.0,Zero
9841366,68.74189766491327,68.74189766491327,50-100,0.0,Zero
9842047,2.067571118925,2.067571118925,1-10,0.0,Zero
9842097,10.1154299927538,10.1154299927538,10-50,0.0,Zero
9842102,14.177487370929596,14.177487370929596,10-50,0.0,Zero
9842358,4.2752130211334,4.2752130211334,1-10,0.0,Zero
9843302,120.9549896315765,120.9549896315765,100+,0.0,Zero
9843326,10.583839092128398,10.583839092128398,10-50,0.0,Zero
9843364,26.284242070127767,26.284242070127767,10-50,0.0,Zero
9843443,3.59725003172352,3.59725003172352,1-10,0.0,Zero
9843637,2.7459558950686427,2.7459558950686427,1-10,0.0,Zero
9843675,5.284027067098,5.284027067098,1-10,0.0,Zero
9843780,17.3453182133736,17.3453182133736,10-50,0.0,Zero
9844100,58.1345222626174,58.1345222626174,50-100,0.0,Zero
9844277,92.94851106931856,92.94851106931856,50-100,0.0,Zero
9845013,17.45486861072067,17.45486861072067,10-50,0.0,Zero
9845075,4.5649871975124,4.5649871975124,1-10,0.0,Zero
9845104,9.742588958393863,9.742588958393863,1-10,0.0,Zero
9845128,33.008318729948954,33.008318729948954,10-50,0.0,Zero
9845233,8.862872928156516,8.862872928156516,1-10,0.0,Zero
9845283,24.530700250829533,24.530700250829533,10-50,0.0,Zero
9845697,10.504649145895664,10.504649145895664,10-50,0.0,Zero
9845702,16.83811867133004,16.83811867133004,10-50,0.0,Zero
9845752,5.545280583692099,5.545280583692099,1-10,0.0,Zero
9845958,3.8164579228871545,3.8164579228871545,1-10,0.0,Zero
9846108,2.084043015234,2.084043015234,1-10,0.0,Zero
9846366,43.5275704790888,43.5275704790888,10-50,0.0,Zero
9846378,1.7417134576477913,1.7417134576477913,1-10,0.0,Zero
9847061,19.7725172224988,19.7725172224988,10-50,0.0,Zero
9847554,29.70089583732012,29.70089583732012,10-50,0.0,Zero
9847621,135.8285091428831,135.8285091428831,100+,0.0,Zero
9847970,33.719006730264056,33.719006730264056,10-50,0.0,Zero
9847982,4.66732266053064,4.66732266053064,1-10,0.0,Zero
9848132,22.497388849725724,22.497388849725724,10-50,0.0,Zero
9848211,127.74575012956376,127.74575012956376,100+,0.0,Zero
9848948,15.6698561191833,15.6698561191833,10-50,0.0,Zero
9848998,2.534068193895,2.534068193895,1-10,0.0,Zero
9849318,33.37837860336356,33.37837860336356,10-50,0.0,Zero
9849320,43.5770249977851,43.5770249977851,10-50,0.0,Zero
9849760,35.186128986194724,35.186128986194724,10-50,0.0,Zero
9849863,10.72779678936216,10.72779678936216,10-50,0.0,Zero
9849992,52.27453997822089,52.27453997822089,50-100,0.0,Zero
9851593,10.9694410660668,10.9694410660668,10-50,0.0,Zero
9851608,6.311536577604125,6.311536577604125,1-10,0.0,Zero
9852028,3.4766932739228444,3.4766932739228444,1-10,0.0,Zero
9852092,31.21266419374425,31.21266419374425,10-50,0.0,Zero
9852121,12.87504305254368,12.87504305254368,10-50,0.0,Zero
9852274,40.8842716417116,40.8842716417116,10-50,0.0,Zero
9852743,36.51461554379689,36.51461554379689,10-50,0.0,Zero
9852810,18.104125789946742,18.104125789946742,10-50,0.0,Zero
9853266,5.72531182922124,5.72531182922124,1-10,0.0,Zero
9853486,30.350728860232444,30.350728860232444,10-50,0.0,Zero
9853527,5.765421077953127,5.765421077953127,1-10,0.0,Zero
9853539,74.68325037280468,74.68325037280468,50-100,0.0,Zero
9853591,10.612075106353982,10.612075106353982,10-50,0.0,Zero
9853644,28.1001781492715,28.1001781492715,10-50,0.0,Zero
9853852,12.748534896339432,12.748534896339432,10-50,0.0,Zero
9854313,1.9960466860848904,1.9960466860848904,1-10,0.0,Zero
9854480,14.233371929511536,14.233371929511536,10-50,0.0,Zero
9854521,41.1597981894577,41.1597981894577,10-50,0.0,Zero
9854545,6.38327815058412,6.38327815058412,1-10,0.0,Zero
9854557,32.77755411373245,32.77755411373245,10-50,0.0,Zero
